serial,Distance,Date,Time,Day,Day_type,SpclOccasions,Target
495,49,2019-01-08,11:59:00,Tuesday,workingDay,Null,LOCK
495,19,2019-01-08,14:01:00,Tuesday,workingDay,Null,UNLOCK
495,33,2019-01-08,01:59:00,Tuesday,workingDay,Null,LOCK
495,17,2019-01-08,16:50:00,Tuesday,workingDay,Null,UNLOCK
496,46,2019-01-08,16:50:00,Tuesday,workingDay,Null,LOCK
496,20,2019-01-07,23:51:00,Monday,workingDay,Null,LOCK
496,30,2019-01-07,08:06:00,Monday,workingDay,Null,LOCK
496,23,2019-01-07,01:31:00,Monday,workingDay,Null,LOCK
496,33,2019-01-07,08:04:00,Monday,workingDay,Null,LOCK
497,31,2019-01-07,08:04:00,Monday,workingDay,Null,LOCK
497,7,2019-01-06,06:00:00,Sunday,Holiday,Null,LOCK
497,20,2019-01-06,12:15:00,Sunday,Holiday,Null,UNLOCK
497,19,2019-01-06,21:57:00,Sunday,Holiday,Null,UNLOCK
497,18,2019-01-06,15:30:00,Sunday,Holiday,Null,UNLOCK
497,19,2019-01-06,09:00:00,Sunday,Holiday,Null,UNLOCK
498,6,2019-01-06,09:00:00,Sunday,Holiday,Null,UNLOCK
498,24,2019-01-05,13:53:00,Saturday,Holiday,Null,LOCK
498,24,2019-01-05,07:27:00,Saturday,Holiday,Null,LOCK
498,18,2019-01-05,18:20:00,Saturday,Holiday,Null,UNLOCK
499,35,2019-01-05,18:20:00,Saturday,Holiday,Null,LOCK
499,25,2019-01-04,14:36:00,Friday,workingDay,Null,LOCK
499,17,2019-01-04,05:18:00,Friday,workingDay,Null,LOCK
500,26,2019-01-04,05:18:00,Friday,workingDay,Null,LOCK
500,12,2019-01-03,19:35:00,Thursday,workingDay,Null,UNLOCK
500,44,2019-01-03,04:53:00,Thursday,workingDay,Null,LOCK
501,33,2019-01-03,04:53:00,Thursday,workingDay,Null,LOCK
502,22,2019-01-02,04:53:00,Wednesday,Holiday,New Year Holiday [Scotland],LOCK
502,41,2019-01-01,22:36:00,Tuesday,Holiday,New Year's Day,LOCK
503,41,2019-01-01,22:36:00,Tuesday,Holiday,New Year's Day,LOCK
503,15,2018-12-31,21:35:00,Monday,workingDay,Null,LOCK
503,16,2018-12-31,09:02:00,Monday,workingDay,Null,UNLOCK
503,40,2018-12-31,18:23:00,Monday,workingDay,Null,LOCK
503,34,2018-12-31,22:40:00,Monday,workingDay,Null,LOCK
504,28,2018-12-31,22:40:00,Monday,workingDay,Null,LOCK
505,19,2018-12-30,22:40:00,Sunday,Holiday,Null,LOCK
505,49,2018-12-29,06:21:00,Saturday,Holiday,Null,LOCK
505,20,2018-12-29,23:53:00,Saturday,Holiday,Null,LOCK
505,46,2018-12-29,02:36:00,Saturday,Holiday,Null,LOCK
505,50,2018-12-29,02:47:00,Saturday,Holiday,Null,LOCK
505,14,2018-12-29,06:31:00,Saturday,Holiday,Null,LOCK
506,29,2018-12-29,06:31:00,Saturday,Holiday,Null,LOCK
506,15,2018-12-28,01:40:00,Friday,workingDay,Null,LOCK
506,16,2018-12-28,10:30:00,Friday,workingDay,Null,UNLOCK
507,23,2018-12-28,10:30:00,Friday,workingDay,Null,LOCK
507,9,2018-12-27,16:42:00,Thursday,workingDay,Null,UNLOCK
507,24,2018-12-27,08:46:00,Thursday,workingDay,Null,LOCK
507,18,2018-12-27,21:46:00,Thursday,workingDay,Null,LOCK
507,38,2018-12-27,18:15:00,Thursday,workingDay,Null,LOCK
508,40,2018-12-27,18:15:00,Thursday,workingDay,Null,LOCK
508,27,2018-12-26,00:08:00,Wednesday,Holiday,Boxing Day,LOCK
508,40,2018-12-26,07:02:00,Wednesday,Holiday,Boxing Day,LOCK
508,48,2018-12-26,19:17:00,Wednesday,Holiday,Boxing Day,LOCK
508,36,2018-12-26,17:23:00,Wednesday,Holiday,Boxing Day,LOCK
508,39,2018-12-26,11:37:00,Wednesday,Holiday,Boxing Day,LOCK
509,7,2018-12-26,11:37:00,Wednesday,Holiday,Boxing Day,LOCK
510,25,2018-12-25,11:37:00,Tuesday,Holiday,Christmas Day,LOCK
510,19,2018-12-24,16:54:00,Monday,workingDay,Null,UNLOCK
510,47,2018-12-24,18:01:00,Monday,workingDay,Null,LOCK
510,27,2018-12-24,16:57:00,Monday,workingDay,Null,LOCK
511,18,2018-12-24,16:57:00,Monday,workingDay,Null,LOCK
511,16,2018-12-23,08:45:00,Sunday,Holiday,Null,UNLOCK
511,35,2018-12-23,09:07:00,Sunday,Holiday,Null,LOCK
511,12,2018-12-23,00:34:00,Sunday,Holiday,Null,LOCK
511,24,2018-12-23,13:40:00,Sunday,Holiday,Null,LOCK
512,9,2018-12-23,13:40:00,Sunday,Holiday,Null,LOCK
513,17,2018-12-22,13:40:00,Saturday,Holiday,Null,LOCK
513,46,2018-12-21,05:35:00,Friday,workingDay,Null,LOCK
513,25,2018-12-21,14:01:00,Friday,workingDay,Null,LOCK
513,34,2018-12-21,12:25:00,Friday,workingDay,Null,LOCK
514,46,2018-12-21,12:25:00,Friday,workingDay,Null,LOCK
514,8,2018-12-20,09:14:00,Thursday,workingDay,Null,UNLOCK
514,23,2018-12-20,18:07:00,Thursday,workingDay,Null,LOCK
514,8,2018-12-20,04:01:00,Thursday,workingDay,Null,LOCK
515,12,2018-12-20,04:01:00,Thursday,workingDay,Null,LOCK
515,10,2018-12-19,06:08:00,Wednesday,workingDay,Null,LOCK
515,49,2018-12-19,05:54:00,Wednesday,workingDay,Null,LOCK
515,32,2018-12-19,02:32:00,Wednesday,workingDay,Null,LOCK
516,10,2018-12-19,02:32:00,Wednesday,workingDay,Null,LOCK
516,19,2018-12-18,13:59:00,Tuesday,workingDay,Null,UNLOCK
516,9,2018-12-18,07:21:00,Tuesday,workingDay,Null,UNLOCK
517,14,2018-12-18,07:21:00,Tuesday,workingDay,Null,UNLOCK
517,37,2018-12-17,16:44:00,Monday,workingDay,Null,LOCK
517,23,2018-12-17,05:16:00,Monday,workingDay,Null,LOCK
517,24,2018-12-17,05:27:00,Monday,workingDay,Null,LOCK
517,34,2018-12-17,18:19:00,Monday,workingDay,Null,LOCK
518,48,2018-12-17,18:19:00,Monday,workingDay,Null,LOCK
518,45,2018-12-16,17:45:00,Sunday,Holiday,Null,LOCK
518,46,2018-12-16,02:53:00,Sunday,Holiday,Null,LOCK
518,23,2018-12-16,14:50:00,Sunday,Holiday,Null,LOCK
518,26,2018-12-16,07:23:00,Sunday,Holiday,Null,LOCK
518,47,2018-12-16,17:20:00,Sunday,Holiday,Null,LOCK
518,45,2018-12-16,05:30:00,Sunday,Holiday,Null,LOCK
519,50,2018-12-16,05:30:00,Sunday,Holiday,Null,LOCK
519,37,2018-12-15,13:58:00,Saturday,Holiday,Null,LOCK
519,41,2018-12-15,22:21:00,Saturday,Holiday,Null,LOCK
520,31,2018-12-15,22:21:00,Saturday,Holiday,Null,LOCK
520,14,2018-12-14,13:08:00,Friday,workingDay,Null,UNLOCK
520,27,2018-12-14,20:11:00,Friday,workingDay,Null,LOCK
520,35,2018-12-14,19:04:00,Friday,workingDay,Null,LOCK
521,29,2018-12-14,19:04:00,Friday,workingDay,Null,LOCK
521,42,2018-12-13,16:03:00,Thursday,workingDay,Null,LOCK
521,37,2018-12-13,06:18:00,Thursday,workingDay,Null,LOCK
521,12,2018-12-13,21:32:00,Thursday,workingDay,Null,LOCK
522,9,2018-12-13,21:32:00,Thursday,workingDay,Null,LOCK
522,22,2018-12-12,03:54:00,Wednesday,workingDay,Null,LOCK
522,49,2018-12-12,10:09:00,Wednesday,workingDay,Null,LOCK
522,36,2018-12-12,16:56:00,Wednesday,workingDay,Null,LOCK
523,19,2018-12-12,16:56:00,Wednesday,workingDay,Null,LOCK
523,49,2018-12-11,07:18:00,Tuesday,workingDay,Null,LOCK
523,38,2018-12-11,11:51:00,Tuesday,workingDay,Null,LOCK
524,29,2018-12-11,11:51:00,Tuesday,workingDay,Null,LOCK
524,8,2018-12-10,11:31:00,Monday,workingDay,Null,UNLOCK
524,24,2018-12-10,03:13:00,Monday,workingDay,Null,LOCK
525,36,2018-12-10,03:13:00,Monday,workingDay,Null,LOCK
525,8,2018-12-09,09:23:00,Sunday,Holiday,Null,UNLOCK
525,26,2018-12-09,16:22:00,Sunday,Holiday,Null,LOCK
525,50,2018-12-09,21:05:00,Sunday,Holiday,Null,LOCK
525,9,2018-12-09,17:57:00,Sunday,Holiday,Null,UNLOCK
526,37,2018-12-09,17:57:00,Sunday,Holiday,Null,LOCK
526,28,2018-12-08,22:28:00,Saturday,Holiday,Null,LOCK
526,8,2018-12-08,19:27:00,Saturday,Holiday,Null,UNLOCK
526,38,2018-12-08,18:29:00,Saturday,Holiday,Null,LOCK
526,48,2018-12-08,13:57:00,Saturday,Holiday,Null,LOCK
527,9,2018-12-08,13:57:00,Saturday,Holiday,Null,LOCK
527,13,2018-12-07,12:06:00,Friday,workingDay,Null,UNLOCK
527,15,2018-12-07,18:26:00,Friday,workingDay,Null,UNLOCK
527,13,2018-12-07,05:34:00,Friday,workingDay,Null,LOCK
527,49,2018-12-07,16:34:00,Friday,workingDay,Null,LOCK
528,24,2018-12-07,16:34:00,Friday,workingDay,Null,LOCK
528,25,2018-12-06,15:22:00,Thursday,workingDay,Null,LOCK
528,12,2018-12-06,02:19:00,Thursday,workingDay,Null,LOCK
529,32,2018-12-06,02:19:00,Thursday,workingDay,Null,LOCK
529,39,2018-12-05,21:01:00,Wednesday,workingDay,Null,LOCK
529,29,2018-12-05,14:16:00,Wednesday,workingDay,Null,LOCK
529,9,2018-12-05,23:53:00,Wednesday,workingDay,Null,LOCK
529,7,2018-12-05,00:27:00,Wednesday,workingDay,Null,LOCK
530,38,2018-12-05,00:27:00,Wednesday,workingDay,Null,LOCK
530,17,2018-12-04,12:51:00,Tuesday,workingDay,Null,UNLOCK
530,22,2018-12-04,18:06:00,Tuesday,workingDay,Null,LOCK
530,15,2018-12-04,05:09:00,Tuesday,workingDay,Null,LOCK
531,12,2018-12-04,05:09:00,Tuesday,workingDay,Null,LOCK
531,32,2018-12-03,04:57:00,Monday,workingDay,Null,LOCK
531,40,2018-12-03,11:14:00,Monday,workingDay,Null,LOCK
531,7,2018-12-03,23:50:00,Monday,workingDay,Null,LOCK
531,47,2018-12-03,23:48:00,Monday,workingDay,Null,LOCK
532,11,2018-12-03,23:48:00,Monday,workingDay,Null,LOCK
532,43,2018-12-02,10:13:00,Sunday,Holiday,Null,LOCK
532,33,2018-12-02,17:38:00,Sunday,Holiday,Null,LOCK
532,25,2018-12-02,07:46:00,Sunday,Holiday,Null,LOCK
532,45,2018-12-02,20:52:00,Sunday,Holiday,Null,LOCK
533,7,2018-12-02,20:52:00,Sunday,Holiday,Null,LOCK
533,30,2018-12-01,02:50:00,Saturday,Holiday,Null,LOCK
533,26,2018-12-01,23:02:00,Saturday,Holiday,Null,LOCK
534,37,2018-12-01,23:02:00,Saturday,Holiday,Null,LOCK
534,26,2018-11-30,23:46:00,Friday,Holiday,St. Andrew's Day [Scotland],LOCK
534,46,2018-11-30,06:33:00,Friday,Holiday,St. Andrew's Day [Scotland],LOCK
534,16,2018-11-30,14:40:00,Friday,Holiday,St. Andrew's Day [Scotland],UNLOCK
535,48,2018-11-30,14:40:00,Friday,Holiday,St. Andrew's Day [Scotland],LOCK
535,29,2018-11-29,10:55:00,Thursday,workingDay,Null,LOCK
535,33,2018-11-29,17:26:00,Thursday,workingDay,Null,LOCK
536,48,2018-11-29,17:26:00,Thursday,workingDay,Null,LOCK
536,30,2018-11-28,16:51:00,Wednesday,workingDay,Null,LOCK
536,29,2018-11-28,13:27:00,Wednesday,workingDay,Null,LOCK
536,10,2018-11-28,09:01:00,Wednesday,workingDay,Null,UNLOCK
537,36,2018-11-28,09:01:00,Wednesday,workingDay,Null,LOCK
537,27,2018-11-27,02:41:00,Tuesday,workingDay,Null,LOCK
537,45,2018-11-27,06:03:00,Tuesday,workingDay,Null,LOCK
537,32,2018-11-27,03:46:00,Tuesday,workingDay,Null,LOCK
538,12,2018-11-27,03:46:00,Tuesday,workingDay,Null,LOCK
538,6,2018-11-26,04:26:00,Monday,workingDay,Null,LOCK
538,38,2018-11-26,06:21:00,Monday,workingDay,Null,LOCK
539,42,2018-11-26,06:21:00,Monday,workingDay,Null,LOCK
539,40,2018-11-25,06:19:00,Sunday,Holiday,Null,LOCK
539,38,2018-11-25,07:04:00,Sunday,Holiday,Null,LOCK
539,6,2018-11-25,18:43:00,Sunday,Holiday,Null,UNLOCK
539,33,2018-11-25,04:23:00,Sunday,Holiday,Null,LOCK
539,33,2018-11-25,08:38:00,Sunday,Holiday,Null,LOCK
539,26,2018-11-25,18:33:00,Sunday,Holiday,Null,LOCK
540,26,2018-11-25,18:33:00,Sunday,Holiday,Null,LOCK
540,49,2018-11-24,10:38:00,Saturday,Holiday,Null,LOCK
540,22,2018-11-24,19:09:00,Saturday,Holiday,Null,LOCK
540,12,2018-11-24,16:19:00,Saturday,Holiday,Null,UNLOCK
541,47,2018-11-24,16:19:00,Saturday,Holiday,Null,LOCK
541,21,2018-11-23,10:40:00,Friday,workingDay,Null,LOCK
541,9,2018-11-23,18:17:00,Friday,workingDay,Null,UNLOCK
541,14,2018-11-23,06:45:00,Friday,workingDay,Null,LOCK
542,10,2018-11-23,06:45:00,Friday,workingDay,Null,LOCK
542,50,2018-11-22,08:10:00,Thursday,workingDay,Null,LOCK
542,49,2018-11-22,04:07:00,Thursday,workingDay,Null,LOCK
542,35,2018-11-22,11:39:00,Thursday,workingDay,Null,LOCK
543,47,2018-11-22,11:39:00,Thursday,workingDay,Null,LOCK
543,13,2018-11-21,23:21:00,Wednesday,workingDay,Null,LOCK
543,42,2018-11-21,10:46:00,Wednesday,workingDay,Null,LOCK
543,23,2018-11-21,01:55:00,Wednesday,workingDay,Null,LOCK
544,7,2018-11-21,01:55:00,Wednesday,workingDay,Null,LOCK
544,41,2018-11-20,16:29:00,Tuesday,workingDay,Null,LOCK
544,26,2018-11-20,07:57:00,Tuesday,workingDay,Null,LOCK
544,49,2018-11-20,06:55:00,Tuesday,workingDay,Null,LOCK
544,32,2018-11-20,01:04:00,Tuesday,workingDay,Null,LOCK
545,22,2018-11-20,01:04:00,Tuesday,workingDay,Null,LOCK
545,13,2018-11-19,08:42:00,Monday,workingDay,Null,UNLOCK
545,6,2018-11-19,04:23:00,Monday,workingDay,Null,LOCK
545,28,2018-11-19,07:32:00,Monday,workingDay,Null,LOCK
545,21,2018-11-19,07:47:00,Monday,workingDay,Null,LOCK
546,27,2018-11-19,07:47:00,Monday,workingDay,Null,LOCK
546,14,2018-11-18,20:23:00,Sunday,Holiday,Null,UNLOCK
546,46,2018-11-18,11:11:00,Sunday,Holiday,Null,LOCK
546,31,2018-11-18,22:28:00,Sunday,Holiday,Null,LOCK
547,9,2018-11-18,22:28:00,Sunday,Holiday,Null,LOCK
548,16,2018-11-17,22:28:00,Saturday,Holiday,Null,LOCK
548,46,2018-11-16,23:55:00,Friday,workingDay,Null,LOCK
548,40,2018-11-16,11:36:00,Friday,workingDay,Null,LOCK
548,21,2018-11-16,19:13:00,Friday,workingDay,Null,LOCK
548,5,2018-11-16,15:04:00,Friday,workingDay,Null,UNLOCK
549,50,2018-11-16,15:04:00,Friday,workingDay,Null,LOCK
549,20,2018-11-15,18:11:00,Thursday,workingDay,Null,UNLOCK
549,24,2018-11-15,01:09:00,Thursday,workingDay,Null,LOCK
549,14,2018-11-15,05:08:00,Thursday,workingDay,Null,LOCK
550,24,2018-11-15,05:08:00,Thursday,workingDay,Null,LOCK
550,29,2018-11-14,13:51:00,Wednesday,workingDay,Null,LOCK
550,8,2018-11-14,15:07:00,Wednesday,workingDay,Null,UNLOCK
550,35,2018-11-14,00:38:00,Wednesday,workingDay,Null,LOCK
550,18,2018-11-14,08:47:00,Wednesday,workingDay,Null,UNLOCK
551,46,2018-11-14,08:47:00,Wednesday,workingDay,Null,LOCK
551,7,2018-11-13,10:37:00,Tuesday,workingDay,Null,UNLOCK
551,20,2018-11-13,02:13:00,Tuesday,workingDay,Null,LOCK
551,25,2018-11-13,16:00:00,Tuesday,workingDay,Null,LOCK
551,24,2018-11-13,20:10:00,Tuesday,workingDay,Null,LOCK
552,9,2018-11-13,20:10:00,Tuesday,workingDay,Null,LOCK
552,30,2018-11-12,07:54:00,Monday,workingDay,Null,LOCK
552,5,2018-11-12,18:45:00,Monday,workingDay,Null,UNLOCK
552,33,2018-11-12,20:02:00,Monday,workingDay,Null,LOCK
552,28,2018-11-12,11:30:00,Monday,workingDay,Null,LOCK
553,34,2018-11-12,11:30:00,Monday,workingDay,Null,LOCK
553,50,2018-11-11,16:52:00,Sunday,Holiday,Null,LOCK
553,7,2018-11-11,04:04:00,Sunday,Holiday,Null,LOCK
553,24,2018-11-11,00:19:00,Sunday,Holiday,Null,LOCK
553,33,2018-11-11,17:55:00,Sunday,Holiday,Null,LOCK
553,33,2018-11-11,04:50:00,Sunday,Holiday,Null,LOCK
554,13,2018-11-11,04:50:00,Sunday,Holiday,Null,LOCK
554,47,2018-11-10,17:14:00,Saturday,Holiday,Null,LOCK
554,5,2018-11-10,23:43:00,Saturday,Holiday,Null,LOCK
554,50,2018-11-10,16:56:00,Saturday,Holiday,Null,LOCK
554,13,2018-11-10,07:00:00,Saturday,Holiday,Null,UNLOCK
554,29,2018-11-10,09:24:00,Saturday,Holiday,Null,LOCK
554,15,2018-11-10,06:05:00,Saturday,Holiday,Null,LOCK
555,24,2018-11-10,06:05:00,Saturday,Holiday,Null,LOCK
555,35,2018-11-09,21:31:00,Friday,workingDay,Null,LOCK
555,26,2018-11-09,15:16:00,Friday,workingDay,Null,LOCK
555,29,2018-11-09,10:09:00,Friday,workingDay,Null,LOCK
555,34,2018-11-09,09:07:00,Friday,workingDay,Null,LOCK
556,8,2018-11-09,09:07:00,Friday,workingDay,Null,LOCK
556,11,2018-11-08,17:51:00,Thursday,workingDay,Null,UNLOCK
556,47,2018-11-08,11:17:00,Thursday,workingDay,Null,LOCK
556,22,2018-11-08,18:23:00,Thursday,workingDay,Null,LOCK
557,5,2018-11-08,18:23:00,Thursday,workingDay,Null,LOCK
557,49,2018-11-07,02:48:00,Wednesday,workingDay,Null,LOCK
557,33,2018-11-07,15:28:00,Wednesday,workingDay,Null,LOCK
557,47,2018-11-07,18:48:00,Wednesday,workingDay,Null,LOCK
557,10,2018-11-07,16:37:00,Wednesday,workingDay,Null,UNLOCK
558,28,2018-11-07,16:37:00,Wednesday,workingDay,Null,LOCK
558,48,2018-11-06,03:05:00,Tuesday,workingDay,Null,LOCK
558,36,2018-11-06,15:57:00,Tuesday,workingDay,Null,LOCK
558,50,2018-11-06,22:47:00,Tuesday,workingDay,Null,LOCK
559,39,2018-11-06,22:47:00,Tuesday,workingDay,Null,LOCK
559,37,2018-11-05,22:38:00,Monday,workingDay,Null,LOCK
559,20,2018-11-05,13:25:00,Monday,workingDay,Null,UNLOCK
559,44,2018-11-05,16:03:00,Monday,workingDay,Null,LOCK
559,30,2018-11-05,17:21:00,Monday,workingDay,Null,LOCK
560,7,2018-11-05,17:21:00,Monday,workingDay,Null,LOCK
560,45,2018-11-04,23:09:00,Sunday,Holiday,Null,LOCK
560,46,2018-11-04,04:30:00,Sunday,Holiday,Null,LOCK
561,18,2018-11-04,04:30:00,Sunday,Holiday,Null,LOCK
561,46,2018-11-03,00:24:00,Saturday,Holiday,Null,LOCK
561,18,2018-11-03,10:06:00,Saturday,Holiday,Null,UNLOCK
561,32,2018-11-03,05:48:00,Saturday,Holiday,Null,LOCK
561,28,2018-11-03,17:50:00,Saturday,Holiday,Null,LOCK
561,28,2018-11-03,16:53:00,Saturday,Holiday,Null,LOCK
561,19,2018-11-03,20:08:00,Saturday,Holiday,Null,UNLOCK
562,33,2018-11-03,20:08:00,Saturday,Holiday,Null,LOCK
562,50,2018-11-02,00:04:00,Friday,workingDay,Null,LOCK
562,9,2018-11-02,18:54:00,Friday,workingDay,Null,UNLOCK
563,7,2018-11-02,18:54:00,Friday,workingDay,Null,UNLOCK
563,30,2018-11-01,01:49:00,Thursday,workingDay,Null,LOCK
563,21,2018-11-01,17:26:00,Thursday,workingDay,Null,LOCK
563,8,2018-11-01,04:46:00,Thursday,workingDay,Null,LOCK
564,42,2018-11-01,04:46:00,Thursday,workingDay,Null,LOCK
564,30,2018-10-31,14:53:00,Wednesday,workingDay,Null,LOCK
564,8,2018-10-31,01:18:00,Wednesday,workingDay,Null,LOCK
564,16,2018-10-31,20:38:00,Wednesday,workingDay,Null,LOCK
565,44,2018-10-31,20:38:00,Wednesday,workingDay,Null,LOCK
565,46,2018-10-30,22:23:00,Tuesday,workingDay,Null,LOCK
565,14,2018-10-30,08:41:00,Tuesday,workingDay,Null,UNLOCK
566,24,2018-10-30,08:41:00,Tuesday,workingDay,Null,LOCK
566,46,2018-10-29,16:58:00,Monday,workingDay,Null,LOCK
566,43,2018-10-29,03:51:00,Monday,workingDay,Null,LOCK
566,39,2018-10-29,03:31:00,Monday,workingDay,Null,LOCK
567,44,2018-10-29,03:31:00,Monday,workingDay,Null,LOCK
567,38,2018-10-28,01:55:00,Sunday,Holiday,Null,LOCK
567,20,2018-10-28,02:19:00,Sunday,Holiday,Null,LOCK
567,32,2018-10-28,22:55:00,Sunday,Holiday,Null,LOCK
567,6,2018-10-28,16:42:00,Sunday,Holiday,Null,UNLOCK
568,18,2018-10-28,16:42:00,Sunday,Holiday,Null,UNLOCK
568,46,2018-10-27,08:59:00,Saturday,Holiday,Null,LOCK
568,6,2018-10-27,02:42:00,Saturday,Holiday,Null,LOCK
568,43,2018-10-27,13:36:00,Saturday,Holiday,Null,LOCK
569,26,2018-10-27,13:36:00,Saturday,Holiday,Null,LOCK
569,27,2018-10-26,13:07:00,Friday,workingDay,Null,LOCK
569,40,2018-10-26,16:14:00,Friday,workingDay,Null,LOCK
570,22,2018-10-26,16:14:00,Friday,workingDay,Null,LOCK
570,20,2018-10-25,10:09:00,Thursday,workingDay,Null,UNLOCK
570,40,2018-10-25,14:10:00,Thursday,workingDay,Null,LOCK
570,35,2018-10-25,13:15:00,Thursday,workingDay,Null,LOCK
570,11,2018-10-25,23:22:00,Thursday,workingDay,Null,LOCK
571,43,2018-10-25,23:22:00,Thursday,workingDay,Null,LOCK
571,6,2018-10-24,16:35:00,Wednesday,workingDay,Null,UNLOCK
571,24,2018-10-24,21:20:00,Wednesday,workingDay,Null,LOCK
572,8,2018-10-24,21:20:00,Wednesday,workingDay,Null,LOCK
572,7,2018-10-23,06:54:00,Tuesday,workingDay,Null,LOCK
572,28,2018-10-23,16:28:00,Tuesday,workingDay,Null,LOCK
573,22,2018-10-23,16:28:00,Tuesday,workingDay,Null,LOCK
573,29,2018-10-22,02:54:00,Monday,workingDay,Null,LOCK
573,49,2018-10-22,02:35:00,Monday,workingDay,Null,LOCK
574,26,2018-10-22,02:35:00,Monday,workingDay,Null,LOCK
574,47,2018-10-21,14:18:00,Sunday,Holiday,Null,LOCK
574,44,2018-10-21,10:18:00,Sunday,Holiday,Null,LOCK
574,21,2018-10-21,16:58:00,Sunday,Holiday,Null,LOCK
575,5,2018-10-21,16:58:00,Sunday,Holiday,Null,LOCK
575,49,2018-10-20,18:25:00,Saturday,Holiday,Null,LOCK
575,40,2018-10-20,05:04:00,Saturday,Holiday,Null,LOCK
575,45,2018-10-20,05:57:00,Saturday,Holiday,Null,LOCK
575,25,2018-10-20,13:31:00,Saturday,Holiday,Null,LOCK
575,39,2018-10-20,22:08:00,Saturday,Holiday,Null,LOCK
575,13,2018-10-20,17:37:00,Saturday,Holiday,Null,UNLOCK
576,16,2018-10-20,17:37:00,Saturday,Holiday,Null,UNLOCK
576,17,2018-10-19,01:39:00,Friday,workingDay,Null,LOCK
576,11,2018-10-19,02:53:00,Friday,workingDay,Null,LOCK
576,25,2018-10-19,11:56:00,Friday,workingDay,Null,LOCK
577,10,2018-10-19,11:56:00,Friday,workingDay,Null,LOCK
577,47,2018-10-18,00:18:00,Thursday,workingDay,Null,LOCK
577,28,2018-10-18,00:10:00,Thursday,workingDay,Null,LOCK
577,37,2018-10-18,15:33:00,Thursday,workingDay,Null,LOCK
577,40,2018-10-18,08:10:00,Thursday,workingDay,Null,LOCK
578,13,2018-10-18,08:10:00,Thursday,workingDay,Null,LOCK
578,28,2018-10-17,16:30:00,Wednesday,workingDay,Null,LOCK
578,25,2018-10-17,14:57:00,Wednesday,workingDay,Null,LOCK
578,38,2018-10-17,17:31:00,Wednesday,workingDay,Null,LOCK
578,26,2018-10-17,06:05:00,Wednesday,workingDay,Null,LOCK
579,25,2018-10-17,06:05:00,Wednesday,workingDay,Null,LOCK
579,7,2018-10-16,18:01:00,Tuesday,workingDay,Null,UNLOCK
579,10,2018-10-16,20:01:00,Tuesday,workingDay,Null,LOCK
580,13,2018-10-16,20:01:00,Tuesday,workingDay,Null,LOCK
580,10,2018-10-15,23:02:00,Monday,workingDay,Null,LOCK
580,40,2018-10-15,07:14:00,Monday,workingDay,Null,LOCK
580,11,2018-10-15,03:27:00,Monday,workingDay,Null,LOCK
581,32,2018-10-15,03:27:00,Monday,workingDay,Null,LOCK
581,50,2018-10-14,18:00:00,Sunday,Holiday,Null,LOCK
581,39,2018-10-14,17:19:00,Sunday,Holiday,Null,LOCK
581,17,2018-10-14,22:59:00,Sunday,Holiday,Null,UNLOCK
581,46,2018-10-14,01:19:00,Sunday,Holiday,Null,LOCK
582,36,2018-10-14,01:19:00,Sunday,Holiday,Null,LOCK
582,40,2018-10-13,02:19:00,Saturday,Holiday,Null,LOCK
582,12,2018-10-13,14:06:00,Saturday,Holiday,Null,UNLOCK
583,15,2018-10-13,14:06:00,Saturday,Holiday,Null,UNLOCK
583,25,2018-10-12,15:43:00,Friday,workingDay,Null,LOCK
583,14,2018-10-12,15:02:00,Friday,workingDay,Null,UNLOCK
583,22,2018-10-12,15:47:00,Friday,workingDay,Null,LOCK
584,38,2018-10-12,15:47:00,Friday,workingDay,Null,LOCK
584,48,2018-10-11,16:11:00,Thursday,workingDay,Null,LOCK
584,29,2018-10-11,05:41:00,Thursday,workingDay,Null,LOCK
585,16,2018-10-11,05:41:00,Thursday,workingDay,Null,LOCK
585,39,2018-10-10,04:36:00,Wednesday,workingDay,Null,LOCK
585,5,2018-10-10,00:20:00,Wednesday,workingDay,Null,LOCK
586,33,2018-10-10,00:20:00,Wednesday,workingDay,Null,LOCK
586,22,2018-10-09,07:20:00,Tuesday,workingDay,Null,LOCK
586,42,2018-10-09,23:41:00,Tuesday,workingDay,Null,LOCK
586,46,2018-10-09,22:35:00,Tuesday,workingDay,Null,LOCK
586,11,2018-10-09,09:04:00,Tuesday,workingDay,Null,UNLOCK
587,23,2018-10-09,09:04:00,Tuesday,workingDay,Null,LOCK
587,5,2018-10-08,22:17:00,Monday,workingDay,Null,LOCK
587,45,2018-10-08,17:10:00,Monday,workingDay,Null,LOCK
587,46,2018-10-08,14:38:00,Monday,workingDay,Null,LOCK
588,8,2018-10-08,14:38:00,Monday,workingDay,Null,LOCK
588,38,2018-10-07,00:31:00,Sunday,Holiday,Null,LOCK
588,40,2018-10-07,03:55:00,Sunday,Holiday,Null,LOCK
588,28,2018-10-07,08:45:00,Sunday,Holiday,Null,LOCK
588,15,2018-10-07,19:12:00,Sunday,Holiday,Null,UNLOCK
588,42,2018-10-07,23:55:00,Sunday,Holiday,Null,LOCK
588,47,2018-10-07,08:29:00,Sunday,Holiday,Null,LOCK
589,21,2018-10-07,08:29:00,Sunday,Holiday,Null,LOCK
589,5,2018-10-06,15:35:00,Saturday,Holiday,Null,UNLOCK
589,40,2018-10-06,17:25:00,Saturday,Holiday,Null,LOCK
589,36,2018-10-06,23:29:00,Saturday,Holiday,Null,LOCK
